passID;timestamp;stationRef;vehicleRef;charge
BCY8687564;25/3/2021 18:12;GF00;QN12NTR81378;2.8
KRQ6544372;25/3/2021 19:18;MR06;QO68DIC93032;2.5
GID7379613;25/3/2021 19:18;NE12;NZ35XLQ89678;1.5
GPN8880788;25/3/2021 19:37;MR07;EZ65FLV39493;2.8
XAI9837896;25/3/2021 20:06;NE16;PM58XHX45588;1.5
AXB9316545;25/3/2021 20:08;EG07;DW44ZOO26361;2.5
CCW5639484;25/3/2021 20:41;MR08;UA13YTK28483;2.8
PDV8096788;25/3/2021 21:50;NE06;HE38BQH01623;2.5
ZIK2475323;25/3/2021 22:56;AO16;TV81MAQ99005;2.8
LWD1909792;25/3/2021 23:07;MR07;QO68DIC93032;2.5
NDD4457889;25/3/2021 23:58;AO14;QP02SYE47964;2.8
NBZ4817761;26/3/2021 00:12;EG05;CM15YCB60994;2
UWC2284395;26/3/2021 02:03;MR07;IZ65WAT29135;2
GEA8401726;26/3/2021 02:13;GF00;EN26OAB52983;1.25
CYX0820401;26/3/2021 02:16;AO12;QN12NTR81378;2.8
BBE6785866;26/3/2021 02:50;EG01;XE59BZM26378;2.5
YKK5947744;26/3/2021 03:06;AO02;PE73VJU23485;2.8
ULS6294405;26/3/2021 03:24;AO07;LG64ARC91224;13
JCJ5644525;26/3/2021 04:36;KO04;IX01MVL33676;2.5
MVO4067550;26/3/2021 05:55;EG06;RR73DWB65452;2.2
KKA1600066;26/3/2021 07:22;NE16;NY14GZR94632;2.8
ZCH8260628;26/3/2021 07:46;NE10;QP02SYE47964;2.8
AIS3590219;26/3/2021 08:48;GF00;UF84JOS00561;2.8
UYO4761989;26/3/2021 09:43;KO07;QW79CHL42244;2.8
BWI1556252;26/3/2021 10:05;EG09;TV81MAQ99005;2.8
JFS9202351;26/3/2021 10:56;OO11;AY38OQF67603;2.8
SLO8765185;26/3/2021 11:13;AO07;EG95RTB75032;2.8
MQT7719726;26/3/2021 13:39;NE01;JO50FSF60755;2.8
CBH4041789;26/3/2021 14:55;GF00;XF28DGK65250;2
WDQ1548755;26/3/2021 16:36;KO05;UO75YNW62238;2.8
FFI5331757;26/3/2021 17:08;KO00;JO50FSF60755;2.2
CYB3486366;26/3/2021 18:24;AO11;RR73DWB65452;2.8
LXK1754882;26/3/2021 18:42;NE10;FY47TUN40300;1
HSA6932991;26/3/2021 18:45;AO14;JF94VYA88954;2.8
NNJ6526094;26/3/2021 19:34;GF00;IO09FGE68100;2.8
RQJ6659171;26/3/2021 19:42;MR04;HE38BQH01623;2.8
OEG7481101;26/3/2021 19:43;NE10;IO09FGE68100;1
WYI1206729;26/3/2021 20:08;AO02;HT62RDI04611;2.8
BLX2724018;26/3/2021 20:35;EG08;TE24LCO18661;1.25
KGC2975685;26/3/2021 21:25;KO09;IX01MVL33676;2.5
MEE5164950;26/3/2021 22:49;OO06;MX39VOS38645;1.5
UBZ3605833;27/3/2021 00:21;AO05;NZ35XLQ89678;2.8
PQB8219745;27/3/2021 01:07;NE00;QO68DIC93032;2.5
LME0309533;27/3/2021 01:20;OO08;FL13UMN92207;1.25
WQC3919686;27/3/2021 02:25;MR04;CR31GMR97972;2.5
QXR6414670;27/3/2021 02:29;NE09;VX68BAR38623;1.5
HRJ4716733;27/3/2021 03:08;KO08;QO77TFN61853;2.2
XXC6099441;27/3/2021 03:50;GF00;IO09FGE68100;2.8
OFH5015615;27/3/2021 05:30;OO00;DO24BCW15511;2
YSC5693410;27/3/2021 05:45;NE12;JV67MTI17124;2.5
NTC8775509;27/3/2021 05:45;NE08;EV77EDV52985;1
OPA4209353;27/3/2021 06:07;MR07;QO68DIC93032;2.5
BFN0664333;27/3/2021 09:25;AO07;DP11ENT03275;3.1
YBB7039761;27/3/2021 10:15;OO13;AT19HLV57173;2.8
IUV9579418;27/3/2021 10:19;GF00;EN26OAB52983;1.25
CTR7144849;27/3/2021 10:30;OO12;BK77KNV91142;2.8
PQO3355038;27/3/2021 10:53;NE07;OY94SZK34436;2.5
ZPU8276893;27/3/2021 11:58;MR03;UA13YTK28483;2.8
NMC2013189;27/3/2021 12:23;OO09;WG11QVY31890;1
XHP3144084;27/3/2021 12:45;KO02;FL13UMN92207;1
ILT2298981;27/3/2021 15:12;MR01;HE38BQH01623;2.8
UID3546207;27/3/2021 15:20;GF00;BY85QGR11636;2.5
YQU7613688;27/3/2021 16:50;MR04;FL13UMN92207;2.2
JNR8206394;27/3/2021 17:56;KO07;ZY93PCY41868;1.5
DBI8896423;27/3/2021 19:22;KO02;WY00MLL63827;1
BPW6016587;27/3/2021 21:42;OO08;EC02LZC49528;3.1
ULD9942832;27/3/2021 22:07;NE12;VX68BAR38623;1.5
PTT2026646;27/3/2021 22:27;GF00;MA30QLI76818;2.5
GZF2714290;27/3/2021 22:55;OO03;VJ92OYV94295;2.5
PUL3540691;28/3/2021 00:34;AO01;BM25PHF40639;13
XZU0664759;28/3/2021 02:17;OO00;VJ92OYV94295;2.5
PSW0212621;28/3/2021 03:36;OO01;EE22TMX10817;2
YJN7873009;28/3/2021 04:56;AO06;LG64ARC91224;13
HNA8624556;28/3/2021 04:59;EG12;XE59BZM26378;2.5
UDY9563971;28/3/2021 07:35;EG11;TV81MAQ99005;2.8
YEC1148198;28/3/2021 07:56;GF00;PF04UCA93312;3.1
MIP4672192;28/3/2021 08:54;OO03;IC95TLY24827;2
YHI5290500;28/3/2021 09:57;GF00;MA30QLI76818;2.5
KJA1837624;28/3/2021 10:30;OO04;HR53SRO94328;1.25
TSB0482750;28/3/2021 12:12;AO02;BM25PHF40639;13
CYY9534188;28/3/2021 12:48;MR02;QH15HWX24570;3.1
COH5766857;28/3/2021 13:18;NE14;EG95RTB75032;2.8
MZI5608585;28/3/2021 13:53;MR02;HE38BQH01623;2.8
TDN8266637;28/3/2021 15:54;GF00;MA30QLI76818;2.5
ZUI8550851;28/3/2021 17:01;OO00;JF94VYA88954;2.8
RPI9053044;28/3/2021 17:53;EG12;MU06LHX94338;1.5
OZR1912539;28/3/2021 18:01;KO07;ED51EWW52190;2.8
NXU4064771;28/3/2021 19:02;AO11;LG64ARC91224;13
FLG7316249;28/3/2021 21:49;MR05;HR53SRO94328;13
JJV0285747;28/3/2021 22:16;KO04;QO77TFN61853;2.2
VNH1296540;28/3/2021 22:55;OO05;VJ92OYV94295;2.5
HMN0172279;28/3/2021 22:59;GF00;JE65QJK64802;2.8
OFH1923782;28/3/2021 23:26;AO16;DP11ENT03275;3.1
GFI1449143;28/3/2021 23:41;GF00;UF84JOS00561;2.8
EIV8792870;28/3/2021 23:49;EG11;BZ76ROL87339;1.25
WGK9472834;29/3/2021 00:40;OO06;QR03XCJ37459;2.8
YPF8831067;29/3/2021 01:14;EG04;IN99SEN20660;2.8
ELM1293674;29/3/2021 02:17;KO09;QO77TFN61853;2.2
BKY4134853;29/3/2021 02:59;AO02;IO09FGE68100;2.8
YUW2577871;29/3/2021 04:58;EG02;IN99SEN20660;2.8
QWS2552660;29/3/2021 05:03;OO13;AT19HLV57173;2.8
PCO0948625;29/3/2021 05:55;AO09;DP11ENT03275;3.1
KRT0034741;29/3/2021 05:58;MR03;EZ65FLV39493;2.8
BJT7680511;29/3/2021 06:31;OO10;LC72NRN52084;3.1
TSJ6216801;29/3/2021 06:43;OO02;UF84JOS00561;1
TCP4698324;29/3/2021 06:45;MR02;KF48RSD79865;2.8
AMW1616443;29/3/2021 09:16;NE10;HA82SCK64299;2.5
DXB1447110;29/3/2021 09:26;OO08;EM54HQI58682;2.8
IUB0259040;29/3/2021 10:25;OO02;BK77KNV91142;2
OEJ3819449;29/3/2021 10:48;MR03;XV91YMP27722;2.5
IDK7386963;29/3/2021 12:16;NE04;FY47TUN40300;1
MIK3590863;29/3/2021 12:17;AO08;LG64ARC91224;13
CIJ2307438;29/3/2021 12:46;KO08;QW79CHL42244;2.8
ENP3936393;29/3/2021 14:44;KO04;UO75YNW62238;2.8
NLF2511308;29/3/2021 15:09;GF00;BY85QGR11636;2.5
RTE1644913;29/3/2021 15:23;OO09;VJ92OYV94295;2.5
OZW9142549;29/3/2021 15:41;NE03;EG95RTB75032;2.8
RLG1395126;29/3/2021 16:42;OO13;JF94VYA88954;2.8
UJR8374838;29/3/2021 17:43;GF00;MA30QLI76818;2.5
HIG3490520;29/3/2021 17:43;AO18;BM25PHF40639;13
RAF4846616;29/3/2021 19:34;NE13;EG95RTB75032;2.8
RSC4768328;29/3/2021 20:03;OO00;JF94VYA88954;2.8
JZD2707714;29/3/2021 21:09;EG11;DW44ZOO26361;2.5
ZJO8649477;29/3/2021 21:30;EG04;TE24LCO18661;1.25
MOD5392080;29/3/2021 21:31;GF00;UF84JOS00561;2.8
VHU3639918;29/3/2021 23:43;NE14;AY38OQF67603;2.8
BDO8439455;29/3/2021 23:46;NE09;NO82BAX82566;3.1
RME9968359;30/3/2021 00:05;AO07;SU00RDZ36214;2.8
ZKF3218795;30/3/2021 00:19;NE01;VX68BAR38623;1.5
XXJ7731611;30/3/2021 02:25;GF00;MA30QLI76818;2.5
HLU2920712;30/3/2021 04:51;OO05;TE24LCO18661;1.5
ETF6993586;30/3/2021 05:08;NE16;OY94SZK34436;2.5
EHM1431648;30/3/2021 05:09;EG00;JD78PQD35395;1
MCC3627472;30/3/2021 05:41;OO13;HA82SCK64299;3.1
PEK3576073;30/3/2021 05:47;GF00;MA30QLI76818;2.5
YWR1575635;30/3/2021 05:51;KO02;FL13UMN92207;1
RBG7219499;30/3/2021 07:31;GF00;XF28DGK65250;2
TRR8066560;30/3/2021 08:27;MR05;XV91YMP27722;2.5
TLP5472068;30/3/2021 10:27;KO02;QO77TFN61853;2.2
OUL8208170;30/3/2021 10:55;NE14;IA29IQS63679;1
IYK8720004;30/3/2021 13:26;MR06;BI87HYL81972;1
YDS8921756;30/3/2021 14:33;EG03;TE24LCO18661;1.25
UZS7525570;30/3/2021 14:33;GF00;LM86GYO69819;2.8
QHC7847734;30/3/2021 14:38;MR07;IZ65WAT29135;2
YGJ7828331;30/3/2021 14:54;KO05;RV87TIY76692;2.5
RNM0903050;30/3/2021 15:13;KO06;IC95TLY24827;2
KLO0096733;30/3/2021 15:42;AO00;PE73VJU23485;2.8
DBF1236794;30/3/2021 16:01;MR04;HA82SCK64299;1.5
FGW3928367;30/3/2021 16:04;GF00;WU78BMX13511;1
QOM7730682;30/3/2021 16:10;GF00;JE65QJK64802;2.8
RPS1728416;30/3/2021 17:41;NE03;WG11QVY31890;1.5
QLJ6519935;30/3/2021 18:13;AO15;DV04FQL29609;3.1
ELC1442968;30/3/2021 19:17;KO09;KB55KTM48860;2.5
VXQ7748909;30/3/2021 19:49;GF00;PF04UCA93312;3.1
QSL7388497;30/3/2021 20:39;GF00;MA30QLI76818;2.5
VKR5887802;30/3/2021 20:58;KO06;YH66OKD41942;2.8
ZEC3135243;30/3/2021 21:30;OO06;LC72NRN52084;3.1
OOO5176743;30/3/2021 22:57;EG06;IN99SEN20660;2.8
EMS1001375;30/3/2021 22:57;NE13;FY47TUN40300;1
FCM6611080;30/3/2021 22:59;OO11;JV67MTI17124;1
DPB7311469;30/3/2021 23:27;NE02;MX39VOS38645;1
PZN0150477;30/3/2021 23:50;KO04;JD78PQD35395;2.5
YNP6025481;31/3/2021 01:30;MR01;SY96JDQ97089;2.8
TIH7752560;31/3/2021 01:43;KO05;ED51EWW52190;2.8
ZXE2209929;31/3/2021 04:08;KO05;RV87TIY76692;2.5
GIK1344328;31/3/2021 04:14;AO02;DV04FQL29609;3.1
AGT5908046;31/3/2021 04:55;GF00;SL09NOT64494;2.5
VOU8265855;31/3/2021 05:39;OO05;AT19HLV57173;2.8
ZKB0406359;31/3/2021 08:06;EG04;DW44ZOO26361;2.5
CDQ4990078;31/3/2021 08:11;MR00;QO68DIC93032;2.5
PON8531852;31/3/2021 08:25;GF00;KW50MJG67260;2.2
KZH7411562;31/3/2021 10:28;KO02;ED51EWW52190;2.8
RQX7388793;31/3/2021 10:53;EG10;IW53OQE31439;2.8
DHF8307226;31/3/2021 11:41;EG12;IW53OQE31439;2.8
RUS1682608;31/3/2021 12:25;OO00;QR03XCJ37459;2.8
RLZ9134221;31/3/2021 12:56;GF00;CK97FAU13897;2.5
GYH5132267;31/3/2021 13:46;MR07;QO68DIC93032;2.5
QVA5091640;31/3/2021 14:24;GF00;JE65QJK64802;2.8
IZV8379067;31/3/2021 14:27;AO02;PE73VJU23485;2.8
ARB9280768;31/3/2021 14:41;EG10;DW44ZOO26361;2.5
MNO1628635;31/3/2021 15:48;AO13;PD45WOT56494;2.8
ZCD2209917;31/3/2021 17:18;MR01;HA82SCK64299;1.5
IZC9358007;31/3/2021 18:21;GF00;UF84JOS00561;2.8
VKN4593859;31/3/2021 19:24;NE09;JV67MTI17124;2.5
EWP6013215;31/3/2021 19:56;OO10;XV91YMP27722;2.8
PAQ5554112;31/3/2021 20:11;AO12;DV04FQL29609;3.1
LEI2087703;31/3/2021 20:28;AO00;HT62RDI04611;2.8
BFN9435880;31/3/2021 21:11;AO16;MX39VOS38645;2.8
HVO9579868;31/3/2021 23:40;OO08;RK48BOP88344;2.8
MCX3243925;2021-01-04 00:45:00;KO04;IX01MVL33676;2.5
XTT2717752;2021-01-04 00:48:00;OO04;WG11QVY31890;1
GWG1831903;2021-01-04 00:54:00;NE13;EG95RTB75032;2.8
GZJ6654431;2021-01-04 01:19:00;OO05;BK77KNV91142;1.25
XBG7461824;2021-01-04 01:57:00;KO06;EC02LZC49528;2.5
EFY6448763;2021-01-04 01:59:00;KO06;HA82SCK64299;2.2
PUY7184710;2021-01-04 02:17:00;MR01;HR53SRO94328;13
ZAT0035471;2021-01-04 02:20:00;NE01;QN23UHH39091;3.1
RVJ6638322;2021-01-04 02:35:00;OO11;LC72NRN52084;3.1
MUQ0096185;2021-01-04 03:24:00;OO07;LC72NRN52084;3.1
XUJ0270193;2021-01-04 04:00:00;EG12;SY96JDQ97089;1
LBX2149213;2021-01-04 04:44:00;EG05;BK77KNV91142;2.2
ORL4391704;2021-01-04 04:44:00;AO19;DV04FQL29609;3.1
WTL8471152;2021-01-04 05:16:00;NE08;OY94SZK34436;2.5
YJY8610664;2021-01-04 05:54:00;GF00;MA30QLI76818;2.5
EXR3497105;2021-01-04 06:00:00;MR01;BI87HYL81972;1
OXQ6893418;2021-01-04 06:10:00;MR01;IZ65WAT29135;2
MLZ9426547;2021-01-04 07:08:00;MR00;QN23UHH39091;2.8
EDU4447199;2021-01-04 07:47:00;AO07;PE73VJU23485;2.8
HHI7246272;2021-01-04 07:53:00;OO05;JF94VYA88954;1.5
DQT8500451;2021-01-04 08:09:00;EG12;IW53OQE31439;2.8
VKO6446286;2021-01-04 10:35:00;AO01;ZY93PCY41868;2.8
EEH2652801;2021-01-04 11:16:00;OO07;EE22TMX10817;2
NXZ1728172;2021-01-04 12:15:00;KO08;MQ65WJJ60020;1.25
FJB7694304;2021-01-04 12:29:00;KO03;FL13UMN92207;1
EIP3319644;2021-01-04 13:24:00;GF00;BY85QGR11636;2.5
QQF5956175;2021-01-04 13:49:00;MR05;EZ65FLV39493;2.8
QVJ0022022;2021-01-04 14:41:00;KO03;WY00MLL63827;1
VXW7971015;2021-01-04 15:32:00;MR04;HA82SCK64299;1.5
PBB4530143;2021-01-04 15:43:00;MR03;BI87HYL81972;1
VOD6708572;2021-01-04 15:59:00;KO05;QW79CHL42244;2.8
LRD4130949;2021-01-04 16:12:00;OO13;RK48BOP88344;2.8
KGB3111866;2021-01-04 16:27:00;MR07;UA13YTK28483;2.8
PJK4070321;2021-01-04 16:55:00;KO04;UO75YNW62238;2.8
QIC5803358;2021-01-04 16:57:00;EG05;VL67TFO75321;13
RPB9967820;2021-01-04 16:58:00;EG06;MU06LHX94338;1.5
KXM2697109;2021-01-04 17:11:00;EG05;JD78PQD35395;1
MKI8800221;2021-01-04 17:13:00;GF00;JE65QJK64802;2.8
SUT6065548;2021-01-04 17:23:00;KO01;QO77TFN61853;2.2
HBE6277779;2021-01-04 18:18:00;AO08;IA29IQS63679;2.8
LEJ5189402;2021-01-04 18:45:00;OO13;VJ92OYV94295;2.5
ROD4101672;2021-01-04 19:42:00;OO06;VJ92OYV94295;2.5
YHF3501056;2021-01-04 20:42:00;NE04;PD45WOT56494;2
UDR1010167;2021-01-04 21:12:00;NE08;NZ35XLQ89678;1.5
IPP9751028;2021-01-04 21:13:00;OO05;KB55KTM48860;1
XCM1290543;2021-01-04 22:08:00;NE09;MP14WFM40909;2.2
WDX8307190;2021-01-04 22:10:00;OO04;BK77KNV91142;2.8
SFK8053508;2021-01-04 22:59:00;OO08;AY38OQF67603;2.8
YZS3423258;2021-01-04 22:59:00;GF00;YX66XYW62640;3.1
HHK3545665;2021-01-04 23:12:00;AO19;RR73DWB65452;2.8
KHV2945435;2021-01-04 23:48:00;EG05;IW53OQE31439;2.8
OVE5819921;2021-02-04 02:40:00;OO10;JF94VYA88954;2.8
NGG1921706;2021-02-04 03:45:00;NE15;JO50FSF60755;2.2
JFS9672156;2021-02-04 03:48:00;KO02;PE73VJU23485;3.1
CIN3222739;2021-02-04 04:27:00;GF00;QN12NTR81378;2.8
SLO4356483;2021-02-04 04:45:00;OO03;EE22TMX10817;2
NNZ1925052;2021-02-04 06:49:00;AO03;BZ76ROL87339;2.8
ROP8890362;2021-02-04 06:58:00;GF00;WU78BMX13511;1
KCZ1882129;2021-02-04 07:18:00;EG02;CM15YCB60994;2
BRZ0123004;2021-02-04 08:04:00;AO15;LG64ARC91224;13
BEP1782151;2021-02-04 08:23:00;NE09;VJ92OYV94295;3.1
ZTP7933331;2021-02-04 09:18:00;OO13;VJ92OYV94295;2.5
UBQ4544542;2021-02-04 09:30:00;OO07;BZ76ROL87339;1
VKR9272508;2021-02-04 09:32:00;AO10;LC72NRN52084;2.8
SOG9232255;2021-02-04 09:52:00;OO13;EM54HQI58682;2.8
GIE4193884;2021-02-04 10:45:00;EG00;IW53OQE31439;2.8
UEW7845066;2021-02-04 10:51:00;OO07;WU78BMX13511;1.5
SFC8434173;2021-02-04 11:47:00;NE06;PM58XHX45588;1.5
ARC8325686;2021-02-04 11:52:00;EG09;MU06LHX94338;1.5
EUO7309491;2021-02-04 12:03:00;NE03;IA29IQS63679;1
XEX9826024;2021-02-04 12:17:00;OO09;EE22TMX10817;2
LBJ6529914;2021-02-04 12:18:00;MR04;RR98KQE80731;1.25
CQX5602639;2021-02-04 15:40:00;GF00;SL09NOT64494;2.5
CEY5047680;2021-02-04 17:17:00;GF00;MA30QLI76818;2.5
NBA2051990;2021-02-04 17:28:00;EG06;IW53OQE31439;2.8
JZB3202134;2021-02-04 17:51:00;MR08;XV91YMP27722;2.5
AQA2605587;2021-02-04 19:11:00;OO06;EM54HQI58682;2.8
TJE8079996;2021-02-04 19:15:00;EG06;IW53OQE31439;2.8
STZ7929415;2021-02-04 19:28:00;OO05;EE22TMX10817;2
IQS9352537;2021-02-04 19:45:00;MR07;IZ65WAT29135;2
NOW7199542;2021-02-04 19:54:00;EG10;EC02LZC49528;2.8
MDR9523131;2021-02-04 20:09:00;KO07;OY94SZK34436;1.5
UAK5228799;2021-02-04 20:44:00;EG03;IN99SEN20660;2.8
JPC4780034;2021-02-04 22:58:00;AO00;OC94ASJ72024;1
LEG4805277;2021-02-04 23:50:00;NE03;TV81MAQ99005;1
DEK1947581;2021-02-04 23:57:00;OO12;RK48BOP88344;2.8
OFE8984990;2021-03-04 00:29:00;OO00;NO82BAX82566;2.8
TXQ9137511;2021-03-04 01:44:00;GF00;CP56DAO45598;2.8
RPO7653132;2021-03-04 02:45:00;MR08;QO68DIC93032;2.5
LPL9509461;2021-03-04 02:45:00;AO09;RR73DWB65452;2.8
BUP5447706;2021-03-04 04:42:00;OO04;QX75YWC61835;2.5
USH4493276;2021-03-04 04:48:00;EG01;EC02LZC49528;2.8
JEF0181707;2021-03-04 05:12:00;EG00;JD78PQD35395;1
JER2004591;2021-03-04 05:13:00;MR01;QH15HWX24570;3.1
SBE8603175;2021-03-04 05:22:00;EG01;XE59BZM26378;2.5
VYZ7186036;2021-03-04 05:38:00;KO02;QO68DIC93032;2.5
MYG7863523;2021-03-04 05:50:00;NE09;PD45WOT56494;2
TKF8107474;2021-03-04 06:34:00;EG07;QU94IGC75528;1.25
UZJ8739882;2021-03-04 07:08:00;OO04;WG11QVY31890;1
OSC6173582;2021-03-04 07:12:00;KO03;KB55KTM48860;2.5
BPV2163779;2021-03-04 07:41:00;MR05;MQ65WJJ60020;2
HVJ9379282;2021-03-04 08:33:00;NE02;EV77EDV52985;1
VXE1499017;2021-03-04 08:58:00;EG03;TE24LCO18661;1.25
ADC1332811;2021-03-04 09:07:00;NE09;IZ65WAT29135;2
UHX5587501;2021-03-04 09:34:00;AO13;PF04UCA93312;2.8
PPP9581487;2021-03-04 11:13:00;NE14;OY94SZK34436;2.8
IYY9890118;2021-03-04 11:39:00;GF00;UF84JOS00561;2.8
FEL0052131;2021-03-04 12:18:00;EG05;XE59BZM26378;2.5
AZM0476412;2021-03-04 13:09:00;EG03;CR31GMR97972;1.5
VMV1319354;2021-03-04 13:28:00;OO11;AY38OQF67603;2.8
EQQ2114435;2021-03-04 14:33:00;OO12;RK48BOP88344;2.8
SKG9826473;2021-03-04 14:51:00;NE14;FY47TUN40300;1
MMA4864815;2021-03-04 15:28:00;NE09;XV40HUQ04740;1.5
KFW1804856;2021-03-04 15:28:00;EG11;MU06LHX94338;1.5
VTO1341738;2021-03-04 15:47:00;OO01;QW79CHL42244;2
YMU6206037;2021-03-04 16:14:00;MR08;UA13YTK28483;2.8
DTN0125185;2021-03-04 16:22:00;EG06;XE59BZM26378;2.5
YRO7028853;2021-03-04 16:25:00;OO13;JF94VYA88954;2.8
BNI0651568;2021-03-04 17:13:00;MR05;BI87HYL81972;1
EYW2327276;2021-03-04 17:16:00;MR03;UA13YTK28483;2.8
LYL1255764;2021-03-04 18:37:00;GF00;MA30QLI76818;2.5
JFI5039457;2021-03-04 20:02:00;AO06;HT62RDI04611;2.8
TPB0986105;2021-03-04 21:48:00;GF00;UF84JOS00561;2.8
CVX5086015;2021-03-04 23:31:00;GF00;PF04UCA93312;3.1
MIE3678954;2021-04-04 00:12:00;EG05;IW53OQE31439;2.8
IWI2475878;2021-04-04 00:22:00;NE14;VX68BAR38623;1.5
UNT2627221;2021-04-04 01:00:00;NE07;UP28MBM38391;1
AAK4497749;2021-04-04 02:07:00;GF00;BY85QGR11636;2.5
MTL6972948;2021-04-04 03:58:00;OO09;QX75YWC61835;2.5
JSS5077420;2021-04-04 04:51:00;OO10;EN26OAB52983;2.8
UXY1239097;2021-04-04 05:07:00;NE06;SL09NOT64494;2
LQR1891685;2021-04-04 05:42:00;OO13;EM54HQI58682;2.8
JJV0063983;2021-04-04 07:09:00;NE10;EV77EDV52985;1
OLL3533824;2021-04-04 07:28:00;OO02;VJ92OYV94295;2.5
MAQ0733847;2021-04-04 07:34:00;EG02;XE59BZM26378;2.5
SKV7073468;2021-04-04 07:54:00;OO10;EN26OAB52983;2.8
QFS5184083;2021-04-04 08:37:00;AO05;DP11ENT03275;3.1
ONJ8289675;2021-04-04 08:59:00;OO13;QR03XCJ37459;2.8
CBY2168349;2021-04-04 09:03:00;GF00;BY85QGR11636;2.5
RYE3715919;2021-04-04 09:53:00;EG02;VL67TFO75321;13
CWU4972923;2021-04-04 10:17:00;OO02;QR03XCJ37459;2.8
LCX4496270;2021-04-04 10:59:00;AO03;BM25PHF40639;13
PEP0859504;2021-04-04 11:28:00;OO08;VJ92OYV94295;2.5
XOC9647591;2021-04-04 12:06:00;OO11;IC95TLY24827;2
TZE4563302;2021-04-04 13:48:00;GF00;BY85QGR11636;2.5
VAB9694654;2021-04-04 15:01:00;OO03;JF94VYA88954;3.1
JXP7839184;2021-04-04 15:09:00;NE10;IA29IQS63679;1
UET4014857;2021-04-04 15:10:00;OO05;EE22TMX10817;2
WKU1172558;2021-04-04 15:24:00;GF00;KW50MJG67260;2.2
NGS4320635;2021-04-04 15:26:00;KO01;DO24BCW15511;1.25
RAG8411748;2021-04-04 15:28:00;GF00;SL09NOT64494;2.5
UWQ0030445;2021-04-04 16:11:00;GF00;LM86GYO69819;2.8
GDP1443160;2021-04-04 16:23:00;MR02;KF48RSD79865;2.8
NHZ5377126;2021-04-04 16:24:00;MR03;QO68DIC93032;2.5
BPG0587556;2021-04-04 17:06:00;GF00;CP56DAO45598;2.8
NRW3293552;2021-04-04 17:27:00;AO13;MQ65WJJ60020;2.8
QOQ6495133;2021-04-04 18:06:00;KO09;JO50FSF60755;2.2
DZG0967045;2021-04-04 18:07:00;EG09;CR31GMR97972;1.5
QVI1051497;2021-04-04 18:50:00;AO07;OC94ASJ72024;1
FET2511429;2021-04-04 18:50:00;MR01;UA13YTK28483;2.8
EPS4101465;2021-04-04 19:38:00;OO05;LC72NRN52084;3.1
GBK4956038;2021-04-04 20:51:00;MR04;RK48BOP88344;2.2
NNB5673404;2021-04-04 22:50:00;OO06;QR03XCJ37459;2.8
YFY5532209;2021-04-04 23:04:00;OO02;RK48BOP88344;2.8
RSG4160339;2021-04-04 23:06:00;KO08;KB55KTM48860;2.5
PLV1067134;2021-04-04 23:27:00;MR05;BI87HYL81972;1
TAE7165544;2021-05-04 00:09:00;EG05;IW53OQE31439;2.8
IBA6787304;2021-05-04 02:49:00;EG08;XE59BZM26378;2.5
FFR7913632;2021-05-04 03:23:00;NE10;NZ35XLQ89678;1.5
RJQ2721390;2021-05-04 03:49:00;NE03;PM58XHX45588;2.5
RBT6985649;2021-05-04 04:01:00;KO02;FL13UMN92207;1
FDO0014113;2021-05-04 05:40:00;NE00;PD45WOT56494;2
NDG9961161;2021-05-04 05:58:00;OO12;QX75YWC61835;2.5
AIH5990035;2021-05-04 06:05:00;NE04;FY47TUN40300;1.25
WDY9924815;2021-05-04 06:20:00;EG09;CP56DAO45598;2
NOU4858644;2021-05-04 06:34:00;EG07;CR31GMR97972;1
BGD1277148;2021-05-04 07:15:00;OO04;ZY93PCY41868;3.1
TJF1759402;2021-05-04 08:17:00;OO06;EE22TMX10817;2
CJQ3061084;2021-05-04 08:37:00;MR03;KF48RSD79865;2.8
ZEY1111446;2021-05-04 09:55:00;OO11;AT19HLV57173;2.8
ZVJ3316235;2021-05-04 10:20:00;OO10;JF94VYA88954;2.8
MNK1555626;2021-05-04 10:37:00;GF00;UF84JOS00561;2.8
VEE9800916;2021-05-04 12:29:00;EG04;CM15YCB60994;2
SPQ2219377;2021-05-04 14:59:00;AO09;NY14GZR94632;2.8
MSA1171435;2021-05-04 15:15:00;AO01;MX39VOS38645;2.8
DDF5622997;2021-05-04 15:30:00;MR00;UA13YTK28483;2.8
NFG9754624;2021-05-04 16:36:00;NE06;EV77EDV52985;1
YOT9181024;2021-05-04 16:51:00;GF00;UF84JOS00561;2.8
FTU1950639;2021-05-04 17:40:00;MR00;QO68DIC93032;2.5
PEW7338323;2021-05-04 17:48:00;KO07;JO50FSF60755;2.2
FKK7908118;2021-05-04 18:32:00;OO00;WG11QVY31890;1
BVC7659082;2021-05-04 19:48:00;EG10;TZ48CCW54765;3.1
LJP9290055;2021-05-04 20:46:00;OO00;IC95TLY24827;2
ODQ2642690;2021-05-04 21:33:00;AO01;HT62RDI04611;2.8
FGX2271578;2021-05-04 21:37:00;AO04;LG64ARC91224;2.8
KJD0535995;2021-05-04 22:06:00;KO02;BI87HYL81972;2.5
ONI1661033;2021-05-04 22:33:00;NE10;VX68BAR38623;1.5
KAO6808095;2021-05-04 23:38:00;MR06;RR98KQE80731;1.25
BVH6533494;2021-05-04 23:43:00;AO00;HR53SRO94328;2.8
ZPW4484327;2021-06-04 00:43:00;EG05;VL67TFO75321;13
